Client;Project;Task;Description;Billable;Start date;Start time;End date;End time;Duration;Tags;Amount ()
;;;;No;01.06.2022;11:11:32;01.06.2022;11:31:55;0:20:23;JavaScript;
;;;;No;01.06.2022;12:15:13;01.06.2022;12:21:41;0:06:28;JavaScript;
;;;;No;01.06.2022;14:08:22;01.06.2022;14:27:47;0:19:25;JavaScript;
;;;;No;01.06.2022;14:32:08;01.06.2022;14:42:29;0:10:21;JavaScript;
;;;;No;01.06.2022;15:00:39;01.06.2022;15:34:24;0:33:45;;
;;;;No;01.06.2022;16:05:21;01.06.2022;17:00:31;0:55:10;Django;
;;;;No;01.06.2022;17:24:18;01.06.2022;17:55:57;0:31:39;Django;
;;;;No;01.06.2022;19:25:16;01.06.2022;19:32:41;0:07:25;;
;;;;No;01.06.2022;21:17:46;01.06.2022;21:25:12;0:07:26;;
;;;;No;02.06.2022;10:03:13;02.06.2022;10:06:40;0:03:27;JavaScript;
;;;;No;02.06.2022;10:07:32;02.06.2022;10:21:24;0:13:52;;
;;;;No;02.06.2022;10:23:09;02.06.2022;10:34:05;0:10:56;;
;;;;No;02.06.2022;10:40:14;02.06.2022;11:06:30;0:26:16;;
;;;;No;02.06.2022;11:11:20;02.06.2022;11:11:58;0:00:38;;
;;;;No;02.06.2022;11:12:45;02.06.2022;11:16:58;0:04:13;;
;;;;No;02.06.2022;11:25:50;02.06.2022;11:44:29;0:18:39;;
;;;;No;02.06.2022;11:44:30;02.06.2022;11:52:12;0:07:42;;
;;;;No;02.06.2022;11:55:47;02.06.2022;12:07:54;0:12:07;;
;;;;No;02.06.2022;12:13:23;02.06.2022;12:33:20;0:19:57;JavaScript;
;;;;No;02.06.2022;12:39:26;02.06.2022;13:07:31;0:28:05;;
;;;;No;02.06.2022;13:38:38;02.06.2022;13:44:37;0:05:59;;
;;;;No;02.06.2022;14:41:08;02.06.2022;14:43:50;0:02:42;;
;;;;No;02.06.2022;14:47:13;02.06.2022;14:52:36;0:05:23;;
;;;;No;02.06.2022;14:53:21;02.06.2022;15:02:07;0:08:46;JavaScript;
;;;;No;02.06.2022;15:02:30;02.06.2022;15:06:44;0:04:14;;
;;;;No;02.06.2022;15:06:56;02.06.2022;15:17:18;0:10:22;JavaScript;
;;;;No;02.06.2022;15:18:35;02.06.2022;15:20:05;0:01:30;;
;;;;No;02.06.2022;15:22:17;02.06.2022;16:11:44;0:49:27;;
;;;;No;02.06.2022;16:32:06;02.06.2022;16:43:45;0:11:39;;
;;;;No;03.06.2022;9:24:15;03.06.2022;9:37:08;0:12:53;;
;;;;No;03.06.2022;10:19:18;03.06.2022;10:20:38;0:01:20;;
;;;;No;03.06.2022;11:37:19;03.06.2022;11:42:16;0:04:57;;
;;;;No;03.06.2022;11:44:47;03.06.2022;11:56:04;0:11:17;;
;;;;No;03.06.2022;12:17:52;03.06.2022;12:19:06;0:01:14;;
;;;;No;03.06.2022;12:20:39;03.06.2022;12:36:17;0:15:38;JavaScript;
;;;;No;03.06.2022;13:40:57;03.06.2022;13:47:35;0:06:38;JavaScript;
;;;;No;03.06.2022;15:27:45;03.06.2022;15:31:01;0:03:16;JavaScript;
;;;;No;03.06.2022;15:33:10;03.06.2022;15:53:40;0:20:30;JavaScript;
;;;;No;03.06.2022;16:45:00;03.06.2022;17:00:00;0:15:00;;
;;;;No;05.06.2022;12:09:27;05.06.2022;13:29:51;1:20:24;;
;;;;No;05.06.2022;13:30:58;05.06.2022;13:39:31;0:08:33;;
;;;;No;05.06.2022;13:45:52;05.06.2022;13:50:50;0:04:58;JavaScript;
;;;;No;05.06.2022;14:06:02;05.06.2022;14:19:43;0:13:41;;
;;;;No;05.06.2022;14:22:08;05.06.2022;14:28:14;0:06:06;JavaScript;
;;;;No;05.06.2022;14:39:16;05.06.2022;15:05:43;0:26:27;JavaScript;
;;;;No;05.06.2022;17:01:59;05.06.2022;17:03:31;0:01:32;JavaScript;
;;;;No;05.06.2022;17:04:21;05.06.2022;17:17:32;0:13:11;JavaScript;
;;;;No;05.06.2022;17:18:38;05.06.2022;17:19:00;0:00:22;JavaScript;
;;;;No;05.06.2022;17:18:38;05.06.2022;17:31:57;0:13:19;JavaScript;
;;;;No;05.06.2022;18:30:14;05.06.2022;19:02:15;0:32:01;;
;;;;No;05.06.2022;19:06:48;05.06.2022;19:52:48;0:46:00;;
;;;;No;06.06.2022;8:37:42;06.06.2022;8:55:42;0:18:00;;
;;;;No;06.06.2022;9:11:01;06.06.2022;9:32:01;0:21:00;;
;;;;No;06.06.2022;9:47:57;06.06.2022;10:01:40;0:13:43;;
;;;;No;06.06.2022;10:13:09;06.06.2022;10:38:09;0:25:00;;
;;;;No;06.06.2022;11:11:17;06.06.2022;11:16:17;0:05:00;;
;;;;No;06.06.2022;11:22:37;06.06.2022;11:22:58;0:00:21;;
;;;;No;06.06.2022;11:22:37;06.06.2022;11:31:11;0:08:34;;
;;;;No;06.06.2022;11:31:15;06.06.2022;11:33:29;0:02:14;;
;;;;No;06.06.2022;11:31:15;06.06.2022;11:31:36;0:00:21;;
;;;;No;06.06.2022;11:48:13;06.06.2022;11:49:16;0:01:03;;
;;;;No;06.06.2022;11:50:26;06.06.2022;12:08:52;0:18:26;;
;;;;No;06.06.2022;12:09:20;06.06.2022;12:15:48;0:06:28;JavaScript;
;;;;No;06.06.2022;12:16:01;06.06.2022;12:16:14;0:00:13;JavaScript;
;;;;No;06.06.2022;12:25:46;06.06.2022;12:35:30;0:09:44;JavaScript;
;;;;No;06.06.2022;12:43:15;06.06.2022;12:55:08;0:11:53;JavaScript;
;;;;No;06.06.2022;15:11:59;06.06.2022;15:20:19;0:08:20;JavaScript;
;;;;No;06.06.2022;15:20:37;06.06.2022;15:45:46;0:25:09;JavaScript;
;;;;No;06.06.2022;16:14:23;06.06.2022;16:18:32;0:04:09;;
;;;;No;06.06.2022;16:40:52;06.06.2022;17:06:42;0:25:50;;
;;;;No;06.06.2022;17:11:07;06.06.2022;17:13:51;0:02:44;;
;;;;No;06.06.2022;17:14:12;06.06.2022;17:47:56;0:33:44;Django;
;;;;No;06.06.2022;17:50:20;06.06.2022;18:05:28;0:15:08;Django;
;;;;No;06.06.2022;18:08:13;06.06.2022;18:45:17;0:37:04;;
;;;;No;06.06.2022;18:45:23;06.06.2022;18:58:41;0:13:18;;
;;;;No;06.06.2022;20:37:40;06.06.2022;21:11:00;0:33:20;;
;;;;No;06.06.2022;21:17:28;06.06.2022;21:25:25;0:07:57;JavaScript;
;;;;No;07.06.2022;7:40:00;07.06.2022;7:53:07;0:13:07;;
;;;;No;07.06.2022;8:36:05;07.06.2022;8:38:05;0:02:00;;
;;;;No;07.06.2022;8:38:39;07.06.2022;8:41:39;0:03:00;;
;;;;No;07.06.2022;8:44:41;07.06.2022;8:52:59;0:08:18;JavaScript;
;;;;No;07.06.2022;8:57:59;07.06.2022;9:32:59;0:35:00;;
;;;;No;07.06.2022;9:47:30;07.06.2022;10:08:09;0:20:39;;
;;;;No;07.06.2022;10:10:37;07.06.2022;10:34:05;0:23:28;;
;;;;No;07.06.2022;11:02:35;07.06.2022;11:26:26;0:23:51;;
;;;;No;07.06.2022;11:38:03;07.06.2022;11:42:29;0:04:26;JavaScript;
;;;;No;07.06.2022;11:49:19;07.06.2022;12:02:58;0:13:39;JavaScript;
;;;;No;07.06.2022;12:04:06;07.06.2022;12:10:52;0:06:46;JavaScript;
;;;;No;07.06.2022;12:32:12;07.06.2022;13:16:33;0:44:21;;
;;;;No;07.06.2022;13:16:35;07.06.2022;13:48:34;0:31:59;;
;;;;No;07.06.2022;14:42:20;07.06.2022;14:42:41;0:00:21;JavaScript;
;;;;No;07.06.2022;14:42:20;07.06.2022;14:58:03;0:15:43;JavaScript;
;;;;No;07.06.2022;14:58:32;07.06.2022;15:04:05;0:05:33;JavaScript;
;;;;No;07.06.2022;15:16:09;07.06.2022;15:39:51;0:23:42;;
;;;;No;07.06.2022;15:45:15;07.06.2022;16:16:37;0:31:22;JavaScript;
;;;;No;08.06.2022;11:58:44;08.06.2022;12:08:11;0:09:27;JavaScript;
;;;;No;08.06.2022;12:33:38;08.06.2022;12:39:55;0:06:17;JavaScript;
;;;;No;08.06.2022;12:57:07;08.06.2022;13:05:36;0:08:29;JavaScript;
;;;;No;08.06.2022;13:45:43;08.06.2022;13:48:39;0:02:56;JavaScript;
;;;;No;08.06.2022;13:52:18;08.06.2022;13:57:09;0:04:51;JavaScript;
;;;;No;09.06.2022;8:51:11;09.06.2022;9:12:11;0:21:00;;
;;;;No;09.06.2022;9:44:25;09.06.2022;9:48:22;0:03:57;;
;;;;No;09.06.2022;9:48:23;09.06.2022;10:00:04;0:11:41;JavaScript;
;;;;No;09.06.2022;10:00:19;09.06.2022;10:01:38;0:01:19;JavaScript;
;;;;No;09.06.2022;10:02:15;09.06.2022;10:12:59;0:10:44;JavaScript;
;;;;No;09.06.2022;10:15:09;09.06.2022;10:25:05;0:09:56;JavaScript;
;;;;No;09.06.2022;10:27:16;09.06.2022;10:31:16;0:04:00;JavaScript;
;;;;No;09.06.2022;10:33:46;09.06.2022;10:39:59;0:06:13;JavaScript;
;;;;No;09.06.2022;14:47:51;09.06.2022;15:30:40;0:42:49;;
;;;;No;10.06.2022;10:25:19;10.06.2022;10:30:13;0:04:54;JavaScript;
;;;;No;10.06.2022;10:32:47;10.06.2022;10:38:34;0:05:47;JavaScript;
;;;;No;10.06.2022;10:39:47;10.06.2022;10:39:53;0:00:06;JavaScript;
;;;;No;10.06.2022;10:39:47;10.06.2022;10:41:22;0:01:35;JavaScript;
;;;;No;10.06.2022;10:41:24;10.06.2022;10:44:54;0:03:30;JavaScript;
;;;;No;10.06.2022;16:32:04;10.06.2022;16:33:44;0:01:40;Django;
;;;;No;10.06.2022;16:36:31;10.06.2022;17:01:43;0:25:12;Django;
;;;;No;10.06.2022;17:13:18;10.06.2022;18:41:14;1:27:56;;
;;;;No;14.06.2022;9:22:12;14.06.2022;9:40:12;0:18:00;;
;;;;No;14.06.2022;10:29:32;14.06.2022;10:34:08;0:04:36;;
;;;;No;14.06.2022;10:34:13;14.06.2022;10:37:13;0:03:00;;
;;;;No;14.06.2022;10:46:37;14.06.2022;11:00:29;0:13:52;;
;;;;No;14.06.2022;12:21:10;14.06.2022;12:25:51;0:04:41;;
;;;;No;14.06.2022;12:27:40;14.06.2022;12:33:04;0:05:24;JavaScript;
;;;;No;14.06.2022;12:33:33;14.06.2022;12:39:21;0:05:48;JavaScript;
;;;;No;14.06.2022;13:36:15;14.06.2022;13:46:07;0:09:52;;
;;;;No;14.06.2022;13:46:44;14.06.2022;14:08:36;0:21:52;;
;;;;No;14.06.2022;14:08:55;14.06.2022;14:18:18;0:09:23;;
;;;;No;14.06.2022;14:49:53;14.06.2022;15:11:28;0:21:35;;
;;;;No;14.06.2022;15:53:44;14.06.2022;15:58:12;0:04:28;;
;;;;No;15.06.2022;10:58:28;15.06.2022;11:08:25;0:09:57;;
;;;;No;15.06.2022;11:11:42;15.06.2022;11:19:52;0:08:10;;
;;;;No;15.06.2022;11:32:41;15.06.2022;11:44:39;0:11:58;;
;;;;No;15.06.2022;11:44:47;15.06.2022;11:58:05;0:13:18;;
;;;;No;15.06.2022;12:07:37;15.06.2022;12:15:22;0:07:45;;
;;;;No;15.06.2022;12:16:01;15.06.2022;12:24:30;0:08:29;;
;;;;No;15.06.2022;15:13:24;15.06.2022;15:20:22;0:06:58;;
;;;;No;15.06.2022;15:23:56;15.06.2022;15:38:59;0:15:03;;
;;;;No;15.06.2022;16:06:13;15.06.2022;17:28:34;1:22:21;;
;;;;No;27.06.2022;10:13:44;27.06.2022;10:30:56;0:17:12;;
;;;;No;27.06.2022;10:31:00;27.06.2022;10:56:13;0:25:13;;
;;;;No;27.06.2022;15:23:11;27.06.2022;15:24:34;0:01:23;;
;;;;No;27.06.2022;15:29:38;27.06.2022;15:41:32;0:11:54;;
;;;;No;27.06.2022;16:10:04;27.06.2022;16:14:13;0:04:09;;
;;;;No;27.06.2022;16:19:39;27.06.2022;16:45:16;0:25:37;;
;;;;No;27.06.2022;18:01:23;27.06.2022;18:08:12;0:06:49;;
;;;;No;27.06.2022;18:08:14;27.06.2022;19:30:14;1:22:00;;
;;;;No;27.06.2022;20:19:24;27.06.2022;20:34:26;0:15:02;;
;;;;No;28.06.2022;9:40:10;28.06.2022;9:58:10;0:18:00;;
;;;;No;28.06.2022;10:40:17;28.06.2022;10:45:36;0:05:19;;
;;;;No;28.06.2022;10:51:08;28.06.2022;10:59:14;0:08:06;;
;;;;No;28.06.2022;11:04:38;28.06.2022;11:20:32;0:15:54;;
;;;;No;28.06.2022;11:20:34;28.06.2022;11:27:02;0:06:28;;
;;;;No;28.06.2022;11:27:03;28.06.2022;11:50:53;0:23:50;;
;;;;No;28.06.2022;11:50:54;28.06.2022;12:46:41;0:55:47;;
;;;;No;28.06.2022;12:54:27;28.06.2022;13:17:29;0:23:02;;
;;;;No;28.06.2022;13:17:30;28.06.2022;13:48:59;0:31:29;;
;;;;No;28.06.2022;15:23:24;28.06.2022;16:21:28;0:58:04;;
;;;;No;30.06.2022;8:41:16;30.06.2022;8:45:02;0:03:46;;
;;;;No;01.07.2022;9:51:28;01.07.2022;10:32:22;0:40:54;;
;;;;No;01.07.2022;10:43:14;01.07.2022;10:48:18;0:05:04;;
;;;;No;01.07.2022;10:48:35;01.07.2022;10:49:50;0:01:15;;
;;;;No;01.07.2022;10:57:05;01.07.2022;11:11:11;0:14:06;JavaScript;
;;;;No;01.07.2022;11:40:06;01.07.2022;12:03:17;0:23:11;;
;;;;No;01.07.2022;12:15:52;01.07.2022;12:48:52;0:33:00;JavaScript;
;;;;No;01.07.2022;13:31:36;01.07.2022;13:49:57;0:18:21;JavaScript;
;;;;No;01.07.2022;16:16:04;01.07.2022;16:28:12;0:12:08;JavaScript;
;;;;No;01.07.2022;16:30:55;01.07.2022;16:32:14;0:01:19;JavaScript;
;;;;No;01.07.2022;17:05:17;01.07.2022;17:38:54;0:33:37;JavaScript;
;;;;No;05.07.2022;9:55:10;05.07.2022;10:32:19;0:37:09;;
;;;;No;05.07.2022;11:11:38;05.07.2022;11:44:53;0:33:15;;
;;;;No;05.07.2022;11:41:16;05.07.2022;11:53:49;0:12:33;;
;;;;No;05.07.2022;12:10:11;05.07.2022;12:30:08;0:19:57;;
;;;;No;05.07.2022;12:33:23;05.07.2022;12:37:01;0:03:38;;
;;;;No;05.07.2022;12:37:16;05.07.2022;12:39:35;0:02:19;;
;;;;No;05.07.2022;14:53:39;05.07.2022;14:57:16;0:03:37;;
;;;;No;05.07.2022;14:57:21;05.07.2022;15:57:05;0:59:44;;
;;;;No;05.07.2022;16:01:04;05.07.2022;16:41:35;0:40:31;;
;;;;No;05.07.2022;16:42:01;05.07.2022;16:56:02;0:14:01;;
;;;;No;05.07.2022;18:42:11;05.07.2022;18:50:28;0:08:17;;
;;;;No;06.07.2022;10:00:51;06.07.2022;10:05:50;0:04:59;;
;;;;No;06.07.2022;10:10:50;06.07.2022;10:16:14;0:05:24;;
;;;;No;06.07.2022;10:27:02;06.07.2022;10:30:51;0:03:49;;
;;;;No;06.07.2022;10:32:33;06.07.2022;10:36:58;0:04:25;;
;;;;No;06.07.2022;10:49:52;06.07.2022;11:00:18;0:10:26;;
;;;;No;06.07.2022;11:02:51;06.07.2022;11:42:02;0:39:11;;
;;;;No;06.07.2022;12:11:20;06.07.2022;12:34:35;0:23:15;;
;;;;No;06.07.2022;12:43:25;06.07.2022;12:49:46;0:06:21;JavaScript;
;;;;No;06.07.2022;12:49:56;06.07.2022;13:11:53;0:21:57;JavaScript;
;;;;No;06.07.2022;13:21:21;06.07.2022;13:24:15;0:02:54;JavaScript;
;;;;No;06.07.2022;14:50:42;06.07.2022;15:03:50;0:13:08;;
;;;;No;06.07.2022;15:26:32;06.07.2022;15:54:44;0:28:12;;
;;;;No;06.07.2022;16:00:39;06.07.2022;16:32:30;0:31:51;JavaScript;
;;;;No;06.07.2022;16:42:14;06.07.2022;16:59:30;0:17:16;;
;;;;No;06.07.2022;16:59:32;06.07.2022;17:27:59;0:28:27;;
;;;;No;07.07.2022;13:07:14;07.07.2022;14:23:45;1:16:31;;
;;;;No;07.07.2022;15:00:25;07.07.2022;15:05:49;0:05:24;;
;;;;No;07.07.2022;15:36:15;07.07.2022;16:04:40;0:28:25;PostgreSQL;
;;;;No;07.07.2022;18:28:20;07.07.2022;18:30:57;0:02:37;JavaScript;
;;;;No;07.07.2022;18:31:29;07.07.2022;18:41:55;0:10:26;JavaScript;
;;;;No;07.07.2022;18:42:35;07.07.2022;18:45:25;0:02:50;JavaScript;
;;;;No;07.07.2022;18:45:32;07.07.2022;18:49:01;0:03:29;JavaScript;
;;;;No;07.07.2022;18:51:08;07.07.2022;19:03:22;0:12:14;Tableau;
;;;;No;08.07.2022;9:04:07;08.07.2022;9:05:23;0:01:16;;
;;;;No;08.07.2022;9:50:32;08.07.2022;10:41:52;0:51:20;;
;;;;No;08.07.2022;10:41:56;08.07.2022;10:57:52;0:15:56;;
;;;;No;08.07.2022;10:58:21;08.07.2022;11:06:54;0:08:33;;
;;;;No;08.07.2022;11:07:27;08.07.2022;11:15:48;0:08:21;;
;;;;No;08.07.2022;15:22:29;08.07.2022;15:45:03;0:22:34;;
;;;;No;08.07.2022;15:45:50;08.07.2022;16:01:20;0:15:30;;
;;;;No;08.07.2022;16:12:30;08.07.2022;16:13:27;0:00:57;JavaScript;
;;;;No;08.07.2022;16:13:51;08.07.2022;16:23:02;0:09:11;JavaScript;
;;;;No;08.07.2022;16:25:34;08.07.2022;16:37:45;0:12:11;Tableau;
;;;;No;08.07.2022;17:30:59;08.07.2022;18:06:39;0:35:40;Tableau;
;;;;No;08.07.2022;18:06:42;08.07.2022;18:07:50;0:01:08;;
;;;;No;11.07.2022;10:32:22;11.07.2022;10:46:29;0:14:07;;
;;;;No;11.07.2022;10:59:02;11.07.2022;11:07:02;0:08:00;;
;;;;No;11.07.2022;11:12:14;11.07.2022;11:19:06;0:06:52;;
;;;;No;11.07.2022;11:20:38;11.07.2022;11:21:42;0:01:04;;
;;;;No;11.07.2022;11:57:02;11.07.2022;12:05:33;0:08:31;;
;;;;No;11.07.2022;12:05:56;11.07.2022;12:30:36;0:24:40;;
;;;;No;11.07.2022;13:07:52;11.07.2022;13:16:40;0:08:48;;
;;;;No;11.07.2022;14:23:55;11.07.2022;14:26:20;0:02:25;;
;;;;No;11.07.2022;15:18:49;11.07.2022;15:39:42;0:20:53;;
;;;;No;11.07.2022;16:00:25;11.07.2022;16:45:26;0:45:01;;
;;;;No;11.07.2022;16:53:46;11.07.2022;17:02:01;0:08:15;;
;;;;No;11.07.2022;17:00:35;11.07.2022;17:53:08;0:52:33;;
;;;;No;11.07.2022;17:55:35;11.07.2022;19:14:49;1:19:14;;
;;;;No;11.07.2022;19:54:49;11.07.2022;20:29:16;0:34:27;;
;;;;No;12.07.2022;9:25:33;12.07.2022;9:28:15;0:02:42;;
;;;;No;12.07.2022;9:32:07;12.07.2022;9:37:00;0:04:53;;
;;;;No;12.07.2022;9:37:09;12.07.2022;9:37:59;0:00:50;;
;;;;No;12.07.2022;9:38:59;12.07.2022;9:50:59;0:12:00;;
;;;;No;12.07.2022;9:58:21;12.07.2022;12:32:42;2:34:21;;
;;;;No;12.07.2022;15:33:04;12.07.2022;15:37:20;0:04:16;;
;;;;No;12.07.2022;15:57:40;12.07.2022;16:02:52;0:05:12;;
;;;;No;12.07.2022;16:23:29;12.07.2022;17:05:59;0:42:30;Tableau;
;;;;No;13.07.2022;15:45:36;13.07.2022;16:15:54;0:30:18;Tableau;
;;;;No;13.07.2022;16:28:11;13.07.2022;16:46:41;0:18:30;Tableau;
;;;;No;13.07.2022;16:51:42;13.07.2022;16:57:34;0:05:52;;
;;;;No;13.07.2022;17:03:52;13.07.2022;18:10:06;1:06:14;;
;;;;No;17.07.2022;14:53:37;17.07.2022;14:53:55;0:00:18;;
;;;;No;17.07.2022;19:07:58;17.07.2022;19:13:40;0:05:42;;
;;;;No;18.07.2022;9:50:06;18.07.2022;10:05:05;0:14:59;;
;;;;No;18.07.2022;10:22:18;18.07.2022;10:41:44;0:19:26;;
;;;;No;18.07.2022;10:44:05;18.07.2022;10:54:14;0:10:09;;
;;;;No;18.07.2022;11:33:38;18.07.2022;11:35:31;0:01:53;;
;;;;No;18.07.2022;11:37:33;18.07.2022;12:32:53;0:55:20;;
;;;;No;18.07.2022;13:19:44;18.07.2022;13:27:30;0:07:46;;
;;;;No;18.07.2022;13:47:25;18.07.2022;14:08:36;0:21:11;;
;;;;No;18.07.2022;14:32:59;18.07.2022;14:50:02;0:17:03;;
;;;;No;18.07.2022;14:50:18;18.07.2022;15:06:28;0:16:10;;
;;;;No;18.07.2022;16:02:11;18.07.2022;16:22:16;0:20:05;JavaScript;
;;;;No;18.07.2022;16:25:49;18.07.2022;16:30:11;0:04:22;JavaScript;
;;;;No;18.07.2022;16:31:15;18.07.2022;16:35:44;0:04:29;JavaScript;
;;;;No;18.07.2022;16:41:11;18.07.2022;16:53:24;0:12:13;JavaScript;
;;;;No;18.07.2022;17:00:17;18.07.2022;17:26:40;0:26:23;;
;;;;No;18.07.2022;18:11:00;18.07.2022;18:54:52;0:43:52;Illustrator;
;;;;No;18.07.2022;18:58:36;18.07.2022;20:01:12;1:02:36;Illustrator;
;;;;No;19.07.2022;8:40:59;19.07.2022;9:00:08;0:19:09;;
;;;;No;19.07.2022;10:08:02;19.07.2022;10:25:21;0:17:19;;
;;;;No;19.07.2022;10:25:52;19.07.2022;10:35:47;0:09:55;;
;;;;No;19.07.2022;10:37:57;19.07.2022;10:46:15;0:08:18;JavaScript;
;;;;No;19.07.2022;10:56:43;19.07.2022;11:02:31;0:05:48;JavaScript;
;;;;No;19.07.2022;11:29:05;19.07.2022;11:54:37;0:25:32;JavaScript;
;;;;No;19.07.2022;13:14:12;19.07.2022;13:30:05;0:15:53;JavaScript;
;;;;No;19.07.2022;13:38:22;19.07.2022;14:19:49;0:41:27;PostgreSQL;
;;;;No;19.07.2022;16:22:30;19.07.2022;16:22:34;0:00:04;;
;;;;No;19.07.2022;16:23:56;19.07.2022;16:56:07;0:32:11;;
;;;;No;20.07.2022;8:20:48;20.07.2022;8:36:20;0:15:32;JavaScript;
;;;;No;20.07.2022;8:36:43;20.07.2022;8:43:12;0:06:29;JavaScript;
;;;;No;20.07.2022;8:44:48;20.07.2022;8:50:28;0:05:40;JavaScript;
;;;;No;20.07.2022;9:14:07;20.07.2022;9:21:35;0:07:28;JavaScript;
;;;;No;20.07.2022;9:33:25;20.07.2022;9:36:28;0:03:03;PostgreSQL;
;;;;No;20.07.2022;9:50:29;20.07.2022;10:00:24;0:09:55;JavaScript;
;;;;No;20.07.2022;10:26:58;20.07.2022;10:33:05;0:06:07;Illustrator;
;;;;No;20.07.2022;10:38:02;20.07.2022;11:20:47;0:42:45;Illustrator;
;;;;No;20.07.2022;11:30:40;20.07.2022;13:28:30;1:57:50;Illustrator;
;;;;No;20.07.2022;14:33:30;20.07.2022;14:40:46;0:07:16;;
;;;;No;20.07.2022;19:41:11;20.07.2022;20:05:53;0:24:42;Illustrator;
;;;;No;20.07.2022;20:27:51;20.07.2022;21:20:05;0:52:14;Illustrator;
;;;;No;20.07.2022;21:20:26;20.07.2022;21:52:54;0:32:28;Illustrator;
;;;;No;20.07.2022;22:25:35;20.07.2022;23:21:50;0:56:15;Illustrator;
;;;;No;21.07.2022;9:44:15;21.07.2022;9:51:53;0:07:38;JavaScript;
;;;;No;21.07.2022;9:52:49;21.07.2022;9:58:59;0:06:10;JavaScript;
;;;;No;21.07.2022;9:59:15;21.07.2022;10:01:48;0:02:33;JavaScript;
;;;;No;22.07.2022;11:02:51;22.07.2022;11:14:13;0:11:22;;
;;;;No;22.07.2022;11:14:15;22.07.2022;11:52:45;0:38:30;;
;;;;No;22.07.2022;11:55:22;22.07.2022;11:57:55;0:02:33;;
;;;;No;22.07.2022;14:37:09;22.07.2022;14:39:04;0:01:55;JavaScript;
;;;;No;22.07.2022;16:20:47;22.07.2022;16:36:50;0:16:03;;
;;;;No;24.07.2022;13:42:13;24.07.2022;13:59:13;0:17:00;;
;;;;No;25.07.2022;14:40:46;25.07.2022;15:10:46;0:30:00;;
;;;;No;25.07.2022;16:06:49;25.07.2022;16:43:44;0:36:55;Illustrator;
;;;;No;25.07.2022;16:49:18;25.07.2022;17:06:10;0:16:52;;
;;;;No;25.07.2022;17:43:07;25.07.2022;17:51:32;0:08:25;Illustrator;
;;;;No;25.07.2022;17:52:46;25.07.2022;18:07:23;0:14:37;Illustrator;
;;;;No;26.07.2022;11:23:34;26.07.2022;11:49:03;0:25:29;;
;;;;No;26.07.2022;13:25:20;26.07.2022;13:30:15;0:04:55;;
;;;;No;26.07.2022;13:30:46;26.07.2022;14:15:03;0:44:17;JavaScript;
;;;;No;26.07.2022;17:57:22;26.07.2022;17:57:24;0:00:02;JavaScript;
;;;;No;26.07.2022;17:57:23;26.07.2022;18:08:36;0:11:13;JavaScript;
;;;;No;26.07.2022;18:13:47;26.07.2022;18:25:27;0:11:40;JavaScript;
;;;;No;26.07.2022;18:41:55;26.07.2022;19:29:57;0:48:02;JavaScript;
;;;;No;26.07.2022;19:54:59;26.07.2022;20:00:30;0:05:31;JavaScript;
;;;;No;26.07.2022;21:04:21;26.07.2022;21:09:32;0:05:11;JavaScript;
;;;;No;26.07.2022;21:10:30;26.07.2022;21:36:49;0:26:19;JavaScript;
;;;;No;26.07.2022;21:39:12;26.07.2022;21:46:19;0:07:07;JavaScript;
;;;;No;26.07.2022;21:50:51;26.07.2022;21:56:29;0:05:38;JavaScript;
;;;;No;27.07.2022;10:41:29;27.07.2022;10:49:02;0:07:33;JavaScript;
;;;;No;27.07.2022;11:04:22;27.07.2022;11:52:23;0:48:01;JavaScript;
;;;;No;27.07.2022;12:53:35;27.07.2022;13:10:25;0:16:50;JavaScript;
;;;;No;27.07.2022;13:10:28;27.07.2022;13:18:00;0:07:32;JavaScript;
;;;;No;27.07.2022;13:23:38;27.07.2022;13:25:05;0:01:27;JavaScript;
;;;;No;27.07.2022;14:16:43;27.07.2022;14:22:30;0:05:47;JavaScript;
;;;;No;27.07.2022;14:33:34;27.07.2022;15:05:10;0:31:36;JavaScript;
;;;;No;27.07.2022;15:54:44;27.07.2022;16:50:18;0:55:34;JavaScript;
;;;;No;27.07.2022;16:53:11;27.07.2022;16:55:57;0:02:46;JavaScript;
;;;;No;27.07.2022;16:58:59;27.07.2022;17:14:28;0:15:29;JavaScript;
;;;;No;27.07.2022;17:50:19;27.07.2022;18:15:31;0:25:12;JavaScript;
;;;;No;27.07.2022;19:31:20;27.07.2022;19:41:37;0:10:17;;
;;;;No;27.07.2022;19:42:14;27.07.2022;20:18:50;0:36:36;;
;;;;No;28.07.2022;10:38:51;28.07.2022;11:01:11;0:22:20;JavaScript;
;;;;No;28.07.2022;11:37:27;28.07.2022;11:58:07;0:20:40;JavaScript;
;;;;No;28.07.2022;12:02:59;28.07.2022;12:48:10;0:45:11;JavaScript;
;;;;No;28.07.2022;14:01:01;28.07.2022;14:32:39;0:31:38;JavaScript;
;;;;No;28.07.2022;14:36:40;28.07.2022;14:43:25;0:06:45;JavaScript;
;;;;No;28.07.2022;14:59:58;28.07.2022;15:05:42;0:05:44;JavaScript;
;;;;No;28.07.2022;16:23:29;28.07.2022;16:47:15;0:23:46;JavaScript;
;;;;No;28.07.2022;16:54:21;28.07.2022;17:28:22;0:34:01;JavaScript;
;;;;No;28.07.2022;18:13:32;28.07.2022;18:59:14;0:45:42;;
;;;;No;29.07.2022;10:15:02;29.07.2022;10:16:44;0:01:42;JavaScript;
